colour	x	key	showSelected2	showSelected3	group
#00BFC4	0.588554534129798	1	24	prediction	4699
#00BFC4	0.588554534129798	1	25	prediction	4700
#00BFC4	0.588554534129798	1	26	prediction	4701
#00BFC4	0.588554534129798	1	27	prediction	4702
#00BFC4	0.588554534129798	1	28	prediction	4703
#00BFC4	0.588554534129798	1	29	prediction	4704
#00BFC4	0.588554534129798	1	30	prediction	4705
#00BFC4	0.588554534129798	1	31	prediction	4706
#00BFC4	0.588554534129798	1	32	prediction	4707
#00BFC4	0.588554534129798	1	33	prediction	4708
#00BFC4	0.588554534129798	1	34	prediction	4709
#00BFC4	0.588554534129798	1	35	prediction	4710
#00BFC4	0.588554534129798	1	36	prediction	4711
#00BFC4	0.588554534129798	1	37	prediction	4712
#00BFC4	0.588554534129798	1	38	prediction	4713
#00BFC4	0.588554534129798	1	39	prediction	4714
#00BFC4	0.588554534129798	1	40	prediction	4715
#00BFC4	0.59256580285728	1	0	prediction	4716
#00BFC4	0.59256580285728	1	1	prediction	4717
#00BFC4	0.59256580285728	1	2	prediction	4718
#00BFC4	0.59256580285728	1	3	prediction	4719
#00BFC4	0.59256580285728	1	4	prediction	4720
#00BFC4	0.59256580285728	1	5	prediction	4721
#00BFC4	0.59256580285728	1	6	prediction	4722
#00BFC4	0.59256580285728	1	7	prediction	4723
#00BFC4	0.59256580285728	1	8	prediction	4724
#00BFC4	0.59256580285728	1	9	prediction	4725
#00BFC4	0.59256580285728	1	10	prediction	4726
#00BFC4	0.59256580285728	1	11	prediction	4727
#00BFC4	0.59256580285728	1	12	prediction	4728
#00BFC4	0.59256580285728	1	13	prediction	4729
#00BFC4	0.59256580285728	1	14	prediction	4730
#00BFC4	0.59256580285728	1	15	prediction	4731
#00BFC4	0.59256580285728	1	16	prediction	4732
#00BFC4	0.59256580285728	1	17	prediction	4733
#00BFC4	0.59256580285728	1	18	prediction	4734
#00BFC4	0.59256580285728	1	19	prediction	4735
#00BFC4	0.59256580285728	1	20	prediction	4736
#00BFC4	0.59256580285728	1	21	prediction	4737
#00BFC4	0.59256580285728	1	22	prediction	4738
#00BFC4	0.59256580285728	1	23	prediction	4739
#00BFC4	0.59256580285728	1	24	prediction	4740
#00BFC4	0.59256580285728	1	25	prediction	4741
#00BFC4	0.59256580285728	1	26	prediction	4742
#00BFC4	0.59256580285728	1	27	prediction	4743
#00BFC4	0.59256580285728	1	28	prediction	4744
#00BFC4	0.59256580285728	1	29	prediction	4745
#00BFC4	0.59256580285728	1	30	prediction	4746
#00BFC4	0.59256580285728	1	31	prediction	4747
#00BFC4	0.59256580285728	1	32	prediction	4748
#00BFC4	0.59256580285728	1	33	prediction	4749
#00BFC4	0.59256580285728	1	34	prediction	4750
#00BFC4	0.59256580285728	1	35	prediction	4751
#00BFC4	0.59256580285728	1	36	prediction	4752
#00BFC4	0.59256580285728	1	37	prediction	4753
#00BFC4	0.59256580285728	1	38	prediction	4754
#00BFC4	0.59256580285728	1	39	prediction	4755
#00BFC4	0.59256580285728	1	40	prediction	4756
#00BFC4	0.59739495255053	1	0	prediction	4757
#00BFC4	0.59739495255053	1	1	prediction	4758
#00BFC4	0.59739495255053	1	2	prediction	4759
#00BFC4	0.59739495255053	1	3	prediction	4760
#00BFC4	0.59739495255053	1	4	prediction	4761
#00BFC4	0.59739495255053	1	5	prediction	4762
#00BFC4	0.59739495255053	1	6	prediction	4763
#00BFC4	0.59739495255053	1	7	prediction	4764
#00BFC4	0.59739495255053	1	8	prediction	4765
#00BFC4	0.59739495255053	1	9	prediction	4766
#00BFC4	0.59739495255053	1	10	prediction	4767
#00BFC4	0.59739495255053	1	11	prediction	4768
#00BFC4	0.59739495255053	1	12	prediction	4769
#00BFC4	0.59739495255053	1	13	prediction	4770
#00BFC4	0.59739495255053	1	14	prediction	4771
#00BFC4	0.59739495255053	1	15	prediction	4772
#00BFC4	0.59739495255053	1	16	prediction	4773
#00BFC4	0.59739495255053	1	17	prediction	4774
#00BFC4	0.59739495255053	1	18	prediction	4775
#00BFC4	0.59739495255053	1	19	prediction	4776
#00BFC4	0.59739495255053	1	20	prediction	4777
#00BFC4	0.59739495255053	1	21	prediction	4778
#00BFC4	0.59739495255053	1	22	prediction	4779
#00BFC4	0.59739495255053	1	23	prediction	4780
#00BFC4	0.59739495255053	1	24	prediction	4781
#00BFC4	0.59739495255053	1	25	prediction	4782
#00BFC4	0.59739495255053	1	26	prediction	4783
#00BFC4	0.59739495255053	1	27	prediction	4784
#00BFC4	0.59739495255053	1	28	prediction	4785
#00BFC4	0.59739495255053	1	29	prediction	4786
#00BFC4	0.59739495255053	1	30	prediction	4787
#00BFC4	0.59739495255053	1	31	prediction	4788
#00BFC4	0.59739495255053	1	32	prediction	4789
#00BFC4	0.59739495255053	1	33	prediction	4790
#00BFC4	0.59739495255053	1	34	prediction	4791
#00BFC4	0.59739495255053	1	35	prediction	4792
#00BFC4	0.59739495255053	1	36	prediction	4793
#00BFC4	0.59739495255053	1	37	prediction	4794
#00BFC4	0.59739495255053	1	38	prediction	4795
#00BFC4	0.59739495255053	1	39	prediction	4796
#00BFC4	0.59739495255053	1	40	prediction	4797
#00BFC4	0.609247305896133	1	0	prediction	4798
#00BFC4	0.609247305896133	1	1	prediction	4799
#00BFC4	0.609247305896133	1	2	prediction	4800
#00BFC4	0.609247305896133	1	3	prediction	4801
#00BFC4	0.609247305896133	1	4	prediction	4802
#00BFC4	0.609247305896133	1	5	prediction	4803
#00BFC4	0.609247305896133	1	6	prediction	4804
#00BFC4	0.609247305896133	1	7	prediction	4805
#00BFC4	0.609247305896133	1	8	prediction	4806
#00BFC4	0.609247305896133	1	9	prediction	4807
#00BFC4	0.609247305896133	1	10	prediction	4808
#00BFC4	0.609247305896133	1	11	prediction	4809
#00BFC4	0.609247305896133	1	12	prediction	4810
#00BFC4	0.609247305896133	1	13	prediction	4811
#00BFC4	0.609247305896133	1	14	prediction	4812
#00BFC4	0.609247305896133	1	15	prediction	4813
#00BFC4	0.609247305896133	1	16	prediction	4814
#00BFC4	0.609247305896133	1	17	prediction	4815
#00BFC4	0.609247305896133	1	18	prediction	4816
#00BFC4	0.609247305896133	1	19	prediction	4817
#00BFC4	0.609247305896133	1	20	prediction	4818
#00BFC4	0.609247305896133	1	21	prediction	4819
#00BFC4	0.609247305896133	1	22	prediction	4820
#00BFC4	0.609247305896133	1	23	prediction	4821
#00BFC4	0.609247305896133	1	24	prediction	4822
#00BFC4	0.609247305896133	1	25	prediction	4823
#00BFC4	0.609247305896133	1	26	prediction	4824
#00BFC4	0.609247305896133	1	27	prediction	4825
#00BFC4	0.609247305896133	1	28	prediction	4826
#00BFC4	0.609247305896133	1	29	prediction	4827
#00BFC4	0.609247305896133	1	30	prediction	4828
#00BFC4	0.609247305896133	1	31	prediction	4829
#00BFC4	0.609247305896133	1	32	prediction	4830
#00BFC4	0.609247305896133	1	33	prediction	4831
#00BFC4	0.609247305896133	1	34	prediction	4832
#00BFC4	0.609247305896133	1	35	prediction	4833
#00BFC4	0.609247305896133	1	36	prediction	4834
#00BFC4	0.609247305896133	1	37	prediction	4835
#00BFC4	0.609247305896133	1	38	prediction	4836
#00BFC4	0.609247305896133	1	39	prediction	4837
#00BFC4	0.609247305896133	1	40	prediction	4838
#00BFC4	0.629599741660058	1	0	prediction	4839
#00BFC4	0.629599741660058	1	1	prediction	4840
#00BFC4	0.629599741660058	1	2	prediction	4841
#00BFC4	0.629599741660058	1	3	prediction	4842
#00BFC4	0.629599741660058	1	4	prediction	4843
#00BFC4	0.629599741660058	1	5	prediction	4844
#00BFC4	0.629599741660058	1	6	prediction	4845
#00BFC4	0.629599741660058	1	7	prediction	4846
#00BFC4	0.629599741660058	1	8	prediction	4847
#00BFC4	0.629599741660058	1	9	prediction	4848
#00BFC4	0.629599741660058	1	10	prediction	4849
#00BFC4	0.629599741660058	1	11	prediction	4850
#00BFC4	0.629599741660058	1	12	prediction	4851
#00BFC4	0.629599741660058	1	13	prediction	4852
#00BFC4	0.629599741660058	1	14	prediction	4853
#00BFC4	0.629599741660058	1	15	prediction	4854
#00BFC4	0.629599741660058	1	16	prediction	4855
#00BFC4	0.629599741660058	1	17	prediction	4856
#00BFC4	0.629599741660058	1	18	prediction	4857
#00BFC4	0.629599741660058	1	19	prediction	4858
#00BFC4	0.629599741660058	1	20	prediction	4859
#00BFC4	0.629599741660058	1	21	prediction	4860
#00BFC4	0.629599741660058	1	22	prediction	4861
#00BFC4	0.629599741660058	1	23	prediction	4862
#00BFC4	0.629599741660058	1	24	prediction	4863
#00BFC4	0.629599741660058	1	25	prediction	4864
#00BFC4	0.629599741660058	1	26	prediction	4865
#00BFC4	0.629599741660058	1	27	prediction	4866
#00BFC4	0.629599741660058	1	28	prediction	4867
#00BFC4	0.629599741660058	1	29	prediction	4868
#00BFC4	0.629599741660058	1	30	prediction	4869
#00BFC4	0.629599741660058	1	31	prediction	4870
#00BFC4	0.629599741660058	1	32	prediction	4871
#00BFC4	0.629599741660058	1	33	prediction	4872
#00BFC4	0.629599741660058	1	34	prediction	4873
#00BFC4	0.629599741660058	1	35	prediction	4874
#00BFC4	0.629599741660058	1	36	prediction	4875
#00BFC4	0.629599741660058	1	37	prediction	4876
#00BFC4	0.629599741660058	1	38	prediction	4877
#00BFC4	0.629599741660058	1	39	prediction	4878
#00BFC4	0.629599741660058	1	40	prediction	4879
#00BFC4	0.631820679176599	1	0	prediction	4880
#00BFC4	0.631820679176599	1	1	prediction	4881
#00BFC4	0.631820679176599	1	2	prediction	4882
#00BFC4	0.631820679176599	1	3	prediction	4883
#00BFC4	0.631820679176599	1	4	prediction	4884
#00BFC4	0.631820679176599	1	5	prediction	4885
#00BFC4	0.631820679176599	1	6	prediction	4886
#00BFC4	0.631820679176599	1	7	prediction	4887
#00BFC4	0.631820679176599	1	8	prediction	4888
#00BFC4	0.631820679176599	1	9	prediction	4889
#00BFC4	0.631820679176599	1	10	prediction	4890
#00BFC4	0.631820679176599	1	11	prediction	4891
#00BFC4	0.631820679176599	1	12	prediction	4892
#00BFC4	0.631820679176599	1	13	prediction	4893
#00BFC4	0.631820679176599	1	14	prediction	4894
#00BFC4	0.631820679176599	1	15	prediction	4895
#00BFC4	0.631820679176599	1	16	prediction	4896
#00BFC4	0.631820679176599	1	17	prediction	4897
#00BFC4	0.631820679176599	1	18	prediction	4898
#00BFC4	0.631820679176599	1	19	prediction	4899
#00BFC4	0.631820679176599	1	20	prediction	4900
#00BFC4	0.631820679176599	1	21	prediction	4901
#00BFC4	0.631820679176599	1	22	prediction	4902
#00BFC4	0.631820679176599	1	23	prediction	4903
#00BFC4	0.631820679176599	1	24	prediction	4904
#00BFC4	0.631820679176599	1	25	prediction	4905
#00BFC4	0.631820679176599	1	26	prediction	4906
#00BFC4	0.631820679176599	1	27	prediction	4907
#00BFC4	0.631820679176599	1	28	prediction	4908
#00BFC4	0.631820679176599	1	29	prediction	4909
#00BFC4	0.631820679176599	1	30	prediction	4910
#00BFC4	0.631820679176599	1	31	prediction	4911
#00BFC4	0.631820679176599	1	32	prediction	4912
#00BFC4	0.631820679176599	1	33	prediction	4913
#00BFC4	0.631820679176599	1	34	prediction	4914
#00BFC4	0.631820679176599	1	35	prediction	4915
#00BFC4	0.631820679176599	1	36	prediction	4916
#00BFC4	0.631820679176599	1	37	prediction	4917
#00BFC4	0.631820679176599	1	38	prediction	4918
#00BFC4	0.631820679176599	1	39	prediction	4919
#00BFC4	0.631820679176599	1	40	prediction	4920
#00BFC4	0.687869830057025	1	0	prediction	4921
#00BFC4	0.687869830057025	1	1	prediction	4922
#00BFC4	0.687869830057025	1	2	prediction	4923
#00BFC4	0.687869830057025	1	3	prediction	4924
#00BFC4	0.687869830057025	1	4	prediction	4925
#00BFC4	0.687869830057025	1	5	prediction	4926
#00BFC4	0.687869830057025	1	6	prediction	4927
#00BFC4	0.687869830057025	1	7	prediction	4928
#00BFC4	0.687869830057025	1	8	prediction	4929
#00BFC4	0.687869830057025	1	9	prediction	4930
#00BFC4	0.687869830057025	1	10	prediction	4931
#00BFC4	0.687869830057025	1	11	prediction	4932
#00BFC4	0.687869830057025	1	12	prediction	4933
#00BFC4	0.687869830057025	1	13	prediction	4934
#00BFC4	0.687869830057025	1	14	prediction	4935
#00BFC4	0.687869830057025	1	15	prediction	4936
#00BFC4	0.687869830057025	1	16	prediction	4937
#00BFC4	0.687869830057025	1	17	prediction	4938
#00BFC4	0.687869830057025	1	18	prediction	4939
#00BFC4	0.687869830057025	1	19	prediction	4940
#00BFC4	0.687869830057025	1	20	prediction	4941
#00BFC4	0.687869830057025	1	21	prediction	4942
#00BFC4	0.687869830057025	1	22	prediction	4943
#00BFC4	0.687869830057025	1	23	prediction	4944
#00BFC4	0.687869830057025	1	24	prediction	4945
#00BFC4	0.687869830057025	1	25	prediction	4946
#00BFC4	0.687869830057025	1	26	prediction	4947
#00BFC4	0.687869830057025	1	27	prediction	4948
#00BFC4	0.687869830057025	1	28	prediction	4949
#00BFC4	0.687869830057025	1	29	prediction	4950
#00BFC4	0.687869830057025	1	30	prediction	4951
#00BFC4	0.687869830057025	1	31	prediction	4952
#00BFC4	0.687869830057025	1	32	prediction	4953
#00BFC4	0.687869830057025	1	33	prediction	4954
#00BFC4	0.687869830057025	1	34	prediction	4955
#00BFC4	0.687869830057025	1	35	prediction	4956
#00BFC4	0.687869830057025	1	36	prediction	4957
#00BFC4	0.687869830057025	1	37	prediction	4958
#00BFC4	0.687869830057025	1	38	prediction	4959
#00BFC4	0.687869830057025	1	39	prediction	4960
#00BFC4	0.687869830057025	1	40	prediction	4961
#00BFC4	0.774684263393283	1	0	prediction	4962
#00BFC4	0.774684263393283	1	1	prediction	4963
#00BFC4	0.774684263393283	1	2	prediction	4964
#00BFC4	0.774684263393283	1	3	prediction	4965
#00BFC4	0.774684263393283	1	4	prediction	4966
#00BFC4	0.774684263393283	1	5	prediction	4967
#00BFC4	0.774684263393283	1	6	prediction	4968
#00BFC4	0.774684263393283	1	7	prediction	4969
#00BFC4	0.774684263393283	1	8	prediction	4970
#00BFC4	0.774684263393283	1	9	prediction	4971
#00BFC4	0.774684263393283	1	10	prediction	4972
#00BFC4	0.774684263393283	1	11	prediction	4973
#00BFC4	0.774684263393283	1	12	prediction	4974
#00BFC4	0.774684263393283	1	13	prediction	4975
#00BFC4	0.774684263393283	1	14	prediction	4976
#00BFC4	0.774684263393283	1	15	prediction	4977
#00BFC4	0.774684263393283	1	16	prediction	4978
#00BFC4	0.774684263393283	1	17	prediction	4979
#00BFC4	0.774684263393283	1	18	prediction	4980
#00BFC4	0.774684263393283	1	19	prediction	4981
#00BFC4	0.774684263393283	1	20	prediction	4982
#00BFC4	0.774684263393283	1	21	prediction	4983
#00BFC4	0.774684263393283	1	22	prediction	4984
#00BFC4	0.774684263393283	1	23	prediction	4985
#00BFC4	0.774684263393283	1	24	prediction	4986
#00BFC4	0.774684263393283	1	25	prediction	4987
#00BFC4	0.774684263393283	1	26	prediction	4988
#00BFC4	0.774684263393283	1	27	prediction	4989
#00BFC4	0.774684263393283	1	28	prediction	4990
#00BFC4	0.774684263393283	1	29	prediction	4991
#00BFC4	0.774684263393283	1	30	prediction	4992
#00BFC4	0.774684263393283	1	31	prediction	4993
#00BFC4	0.774684263393283	1	32	prediction	4994
#00BFC4	0.774684263393283	1	33	prediction	4995
#00BFC4	0.774684263393283	1	34	prediction	4996
#00BFC4	0.774684263393283	1	35	prediction	4997
#00BFC4	0.774684263393283	1	36	prediction	4998
#00BFC4	0.774684263393283	1	37	prediction	4999
#00BFC4	0.774684263393283	1	38	prediction	5000
#00BFC4	0.774684263393283	1	39	prediction	5001
#00BFC4	0.774684263393283	1	40	prediction	5002
#00BFC4	0.78248473489657	1	0	prediction	5003
#00BFC4	0.78248473489657	1	1	prediction	5004
#00BFC4	0.78248473489657	1	2	prediction	5005
#00BFC4	0.78248473489657	1	3	prediction	5006
#00BFC4	0.78248473489657	1	4	prediction	5007
#00BFC4	0.78248473489657	1	5	prediction	5008
#00BFC4	0.78248473489657	1	6	prediction	5009
#00BFC4	0.78248473489657	1	7	prediction	5010
#00BFC4	0.78248473489657	1	8	prediction	5011
#00BFC4	0.78248473489657	1	9	prediction	5012
#00BFC4	0.78248473489657	1	10	prediction	5013
#00BFC4	0.78248473489657	1	11	prediction	5014
#00BFC4	0.78248473489657	1	12	prediction	5015
#00BFC4	0.78248473489657	1	13	prediction	5016
#00BFC4	0.78248473489657	1	14	prediction	5017
#00BFC4	0.78248473489657	1	15	prediction	5018
#00BFC4	0.78248473489657	1	16	prediction	5019
#00BFC4	0.78248473489657	1	17	prediction	5020
#00BFC4	0.78248473489657	1	18	prediction	5021
#00BFC4	0.78248473489657	1	19	prediction	5022
#00BFC4	0.78248473489657	1	20	prediction	5023
#00BFC4	0.78248473489657	1	21	prediction	5024
#00BFC4	0.78248473489657	1	22	prediction	5025
#00BFC4	0.78248473489657	1	23	prediction	5026
#00BFC4	0.78248473489657	1	24	prediction	5027
#00BFC4	0.78248473489657	1	25	prediction	5028
#00BFC4	0.78248473489657	1	26	prediction	5029
#00BFC4	0.78248473489657	1	27	prediction	5030
#00BFC4	0.78248473489657	1	28	prediction	5031
#00BFC4	0.78248473489657	1	29	prediction	5032
#00BFC4	0.78248473489657	1	30	prediction	5033
#00BFC4	0.78248473489657	1	31	prediction	5034
#00BFC4	0.78248473489657	1	32	prediction	5035
#00BFC4	0.78248473489657	1	33	prediction	5036
#00BFC4	0.78248473489657	1	34	prediction	5037
#00BFC4	0.78248473489657	1	35	prediction	5038
#00BFC4	0.78248473489657	1	36	prediction	5039
#00BFC4	0.78248473489657	1	37	prediction	5040
#00BFC4	0.78248473489657	1	38	prediction	5041
#00BFC4	0.78248473489657	1	39	prediction	5042
#00BFC4	0.78248473489657	1	40	prediction	5043
#00BFC4	0.800959586631507	1	0	prediction	5044
#00BFC4	0.800959586631507	1	1	prediction	5045
#00BFC4	0.800959586631507	1	2	prediction	5046
#00BFC4	0.800959586631507	1	3	prediction	5047
#00BFC4	0.800959586631507	1	4	prediction	5048
#00BFC4	0.800959586631507	1	5	prediction	5049
#00BFC4	0.800959586631507	1	6	prediction	5050
#00BFC4	0.800959586631507	1	7	prediction	5051
#00BFC4	0.800959586631507	1	8	prediction	5052
#00BFC4	0.800959586631507	1	9	prediction	5053
#00BFC4	0.800959586631507	1	10	prediction	5054
#00BFC4	0.800959586631507	1	11	prediction	5055
#00BFC4	0.800959586631507	1	12	prediction	5056
#00BFC4	0.800959586631507	1	13	prediction	5057
#00BFC4	0.800959586631507	1	14	prediction	5058
#00BFC4	0.800959586631507	1	15	prediction	5059
#00BFC4	0.800959586631507	1	16	prediction	5060
#00BFC4	0.800959586631507	1	17	prediction	5061
#00BFC4	0.800959586631507	1	18	prediction	5062
#00BFC4	0.800959586631507	1	19	prediction	5063
#00BFC4	0.800959586631507	1	20	prediction	5064
#00BFC4	0.800959586631507	1	21	prediction	5065
#00BFC4	0.800959586631507	1	22	prediction	5066
#00BFC4	0.800959586631507	1	23	prediction	5067
#00BFC4	0.800959586631507	1	24	prediction	5068
#00BFC4	0.800959586631507	1	25	prediction	5069
#00BFC4	0.800959586631507	1	26	prediction	5070
#00BFC4	0.800959586631507	1	27	prediction	5071
#00BFC4	0.800959586631507	1	28	prediction	5072
#00BFC4	0.800959586631507	1	29	prediction	5073
#00BFC4	0.800959586631507	1	30	prediction	5074
#00BFC4	0.800959586631507	1	31	prediction	5075
#00BFC4	0.800959586631507	1	32	prediction	5076
#00BFC4	0.800959586631507	1	33	prediction	5077
#00BFC4	0.800959586631507	1	34	prediction	5078
#00BFC4	0.800959586631507	1	35	prediction	5079
#00BFC4	0.800959586631507	1	36	prediction	5080
#00BFC4	0.800959586631507	1	37	prediction	5081
#00BFC4	0.800959586631507	1	38	prediction	5082
#00BFC4	0.800959586631507	1	39	prediction	5083
#00BFC4	0.800959586631507	1	40	prediction	5084
#00BFC4	0.840606270823628	1	0	prediction	5085
#00BFC4	0.840606270823628	1	1	prediction	5086
#00BFC4	0.840606270823628	1	2	prediction	5087
#00BFC4	0.840606270823628	1	3	prediction	5088
#00BFC4	0.840606270823628	1	4	prediction	5089
#00BFC4	0.840606270823628	1	5	prediction	5090
#00BFC4	0.840606270823628	1	6	prediction	5091
#00BFC4	0.840606270823628	1	7	prediction	5092
#00BFC4	0.840606270823628	1	8	prediction	5093
#00BFC4	0.840606270823628	1	9	prediction	5094
#00BFC4	0.840606270823628	1	10	prediction	5095
#00BFC4	0.840606270823628	1	11	prediction	5096
#00BFC4	0.840606270823628	1	12	prediction	5097
#00BFC4	0.840606270823628	1	13	prediction	5098
#00BFC4	0.840606270823628	1	14	prediction	5099
#00BFC4	0.840606270823628	1	15	prediction	5100
#00BFC4	0.840606270823628	1	16	prediction	5101
#00BFC4	0.840606270823628	1	17	prediction	5102
#00BFC4	0.840606270823628	1	18	prediction	5103
#00BFC4	0.840606270823628	1	19	prediction	5104
#00BFC4	0.840606270823628	1	20	prediction	5105
#00BFC4	0.840606270823628	1	21	prediction	5106
#00BFC4	0.840606270823628	1	22	prediction	5107
#00BFC4	0.840606270823628	1	23	prediction	5108
#00BFC4	0.840606270823628	1	24	prediction	5109
#00BFC4	0.840606270823628	1	25	prediction	5110
#00BFC4	0.840606270823628	1	26	prediction	5111
#00BFC4	0.840606270823628	1	27	prediction	5112
#00BFC4	0.840606270823628	1	28	prediction	5113
#00BFC4	0.840606270823628	1	29	prediction	5114
#00BFC4	0.840606270823628	1	30	prediction	5115
#00BFC4	0.840606270823628	1	31	prediction	5116
#00BFC4	0.840606270823628	1	32	prediction	5117
#00BFC4	0.840606270823628	1	33	prediction	5118
#00BFC4	0.840606270823628	1	34	prediction	5119
#00BFC4	0.840606270823628	1	35	prediction	5120
#00BFC4	0.840606270823628	1	36	prediction	5121
#00BFC4	0.840606270823628	1	37	prediction	5122
#00BFC4	0.840606270823628	1	38	prediction	5123
#00BFC4	0.840606270823628	1	39	prediction	5124
#00BFC4	0.840606270823628	1	40	prediction	5125
#00BFC4	0.853729551192373	1	0	prediction	5126
#00BFC4	0.853729551192373	1	1	prediction	5127
#00BFC4	0.853729551192373	1	2	prediction	5128
#00BFC4	0.853729551192373	1	3	prediction	5129
#00BFC4	0.853729551192373	1	4	prediction	5130
#00BFC4	0.853729551192373	1	5	prediction	5131
#00BFC4	0.853729551192373	1	6	prediction	5132
#00BFC4	0.853729551192373	1	7	prediction	5133
#00BFC4	0.853729551192373	1	8	prediction	5134
#00BFC4	0.853729551192373	1	9	prediction	5135
#00BFC4	0.853729551192373	1	10	prediction	5136
#00BFC4	0.853729551192373	1	11	prediction	5137
#00BFC4	0.853729551192373	1	12	prediction	5138
#00BFC4	0.853729551192373	1	13	prediction	5139
#00BFC4	0.853729551192373	1	14	prediction	5140
#00BFC4	0.853729551192373	1	15	prediction	5141
#00BFC4	0.853729551192373	1	16	prediction	5142
#00BFC4	0.853729551192373	1	17	prediction	5143
#00BFC4	0.853729551192373	1	18	prediction	5144
#00BFC4	0.853729551192373	1	19	prediction	5145
#00BFC4	0.853729551192373	1	20	prediction	5146
#00BFC4	0.853729551192373	1	21	prediction	5147
#00BFC4	0.853729551192373	1	22	prediction	5148
#00BFC4	0.853729551192373	1	23	prediction	5149
#00BFC4	0.853729551192373	1	24	prediction	5150
#00BFC4	0.853729551192373	1	25	prediction	5151
#00BFC4	0.853729551192373	1	26	prediction	5152
#00BFC4	0.853729551192373	1	27	prediction	5153
#00BFC4	0.853729551192373	1	28	prediction	5154
#00BFC4	0.853729551192373	1	29	prediction	5155
#00BFC4	0.853729551192373	1	30	prediction	5156
#00BFC4	0.853729551192373	1	31	prediction	5157
#00BFC4	0.853729551192373	1	32	prediction	5158
#00BFC4	0.853729551192373	1	33	prediction	5159
#00BFC4	0.853729551192373	1	34	prediction	5160
#00BFC4	0.853729551192373	1	35	prediction	5161
#00BFC4	0.853729551192373	1	36	prediction	5162
#00BFC4	0.853729551192373	1	37	prediction	5163
#00BFC4	0.853729551192373	1	38	prediction	5164
#00BFC4	0.853729551192373	1	39	prediction	5165
#00BFC4	0.853729551192373	1	40	prediction	5166
#00BFC4	0.856772953178734	1	0	prediction	5167
#00BFC4	0.856772953178734	1	1	prediction	5168
#00BFC4	0.856772953178734	1	2	prediction	5169
#00BFC4	0.856772953178734	1	3	prediction	5170
#00BFC4	0.856772953178734	1	4	prediction	5171
#00BFC4	0.856772953178734	1	5	prediction	5172
#00BFC4	0.856772953178734	1	6	prediction	5173
#00BFC4	0.856772953178734	1	7	prediction	5174
#00BFC4	0.856772953178734	1	8	prediction	5175
#00BFC4	0.856772953178734	1	9	prediction	5176
#00BFC4	0.856772953178734	1	10	prediction	5177
#00BFC4	0.856772953178734	1	11	prediction	5178
#00BFC4	0.856772953178734	1	12	prediction	5179
#00BFC4	0.856772953178734	1	13	prediction	5180
#00BFC4	0.856772953178734	1	14	prediction	5181
#00BFC4	0.856772953178734	1	15	prediction	5182
#00BFC4	0.856772953178734	1	16	prediction	5183
#00BFC4	0.856772953178734	1	17	prediction	5184
#00BFC4	0.856772953178734	1	18	prediction	5185
#00BFC4	0.856772953178734	1	19	prediction	5186
#00BFC4	0.856772953178734	1	20	prediction	5187
#00BFC4	0.856772953178734	1	21	prediction	5188
#00BFC4	0.856772953178734	1	22	prediction	5189
#00BFC4	0.856772953178734	1	23	prediction	5190
#00BFC4	0.856772953178734	1	24	prediction	5191
#00BFC4	0.856772953178734	1	25	prediction	5192
#00BFC4	0.856772953178734	1	26	prediction	5193
#00BFC4	0.856772953178734	1	27	prediction	5194
#00BFC4	0.856772953178734	1	28	prediction	5195
#00BFC4	0.856772953178734	1	29	prediction	5196
#00BFC4	0.856772953178734	1	30	prediction	5197
#00BFC4	0.856772953178734	1	31	prediction	5198
#00BFC4	0.856772953178734	1	32	prediction	5199
#00BFC4	0.856772953178734	1	33	prediction	5200
#00BFC4	0.856772953178734	1	34	prediction	5201
#00BFC4	0.856772953178734	1	35	prediction	5202
#00BFC4	0.856772953178734	1	36	prediction	5203
#00BFC4	0.856772953178734	1	37	prediction	5204
#00BFC4	0.856772953178734	1	38	prediction	5205
#00BFC4	0.856772953178734	1	39	prediction	5206
#00BFC4	0.856772953178734	1	40	prediction	5207
#00BFC4	0.865894577465951	1	0	prediction	5208
#00BFC4	0.865894577465951	1	1	prediction	5209
#00BFC4	0.865894577465951	1	2	prediction	5210
#00BFC4	0.865894577465951	1	3	prediction	5211
#00BFC4	0.865894577465951	1	4	prediction	5212
#00BFC4	0.865894577465951	1	5	prediction	5213
#00BFC4	0.865894577465951	1	6	prediction	5214
#00BFC4	0.865894577465951	1	7	prediction	5215
#00BFC4	0.865894577465951	1	8	prediction	5216
#00BFC4	0.865894577465951	1	9	prediction	5217
#00BFC4	0.865894577465951	1	10	prediction	5218
#00BFC4	0.865894577465951	1	11	prediction	5219
#00BFC4	0.865894577465951	1	12	prediction	5220
#00BFC4	0.865894577465951	1	13	prediction	5221
#00BFC4	0.865894577465951	1	14	prediction	5222
#00BFC4	0.865894577465951	1	15	prediction	5223
#00BFC4	0.865894577465951	1	16	prediction	5224
#00BFC4	0.865894577465951	1	17	prediction	5225
#00BFC4	0.865894577465951	1	18	prediction	5226
#00BFC4	0.865894577465951	1	19	prediction	5227
#00BFC4	0.865894577465951	1	20	prediction	5228
#00BFC4	0.865894577465951	1	21	prediction	5229
#00BFC4	0.865894577465951	1	22	prediction	5230
#00BFC4	0.865894577465951	1	23	prediction	5231
#00BFC4	0.865894577465951	1	24	prediction	5232
#00BFC4	0.865894577465951	1	25	prediction	5233
#00BFC4	0.865894577465951	1	26	prediction	5234
#00BFC4	0.865894577465951	1	27	prediction	5235
