group	y
2020	-0.143232951603563
2021	-0.151340112846164
2022	-0.158463736982716
2023	-0.164637166745344
2024	-0.169892798253559
2025	-0.174262106483849
2026	-0.177775670066803
2027	-0.180463195429423
2028	-0.182353540299774
2029	-0.183474736590702
2030	-0.18385401267891
2031	-0.18351781509523
2032	-0.182491829641552
2033	-0.180801001949443
2034	-0.1784695574951
2035	-0.175521021084894
2036	-0.171978235825418
2037	-0.167863381591528
2038	-0.163197993005584
2039	-0.158002976940698
2040	-0.152298629560493
2041	-0.14610465290753
2042	-0.139440171052252
2043	-0.132323745813986
2044	-0.124773392065243
2045	-0.116806592630238
2046	-0.10844031278831
2047	-0.0996910143925979
2048	-0.0905746696140953
2049	-0.0811067743209062
2050	-0.0713023611022991
2051	0
2052	-0.0199595486275986
2053	-0.0385451547737193
2054	-0.0558011577398717
2055	-0.0717706551371164
2056	-0.0864955361386959
2057	-0.100016513856227
2058	-0.11237315686242
2059	-0.123603919882686
2060	-0.133746173677419
2061	-0.142836234136145
2062	-0.150909390604217
2063	-0.157999933462152
2064	-0.164141180977202
2065	-0.169365505446251
2066	-0.173704358648591
2067	-0.177188296626695
2068	-0.17984700381258
2069	-0.181709316516952
2070	-0.1828032457978
2071	-0.183155999724756
2072	-0.182794005055034
2073	-0.181742928336397
2074	-0.180027696452186
2075	-0.177672516623024
2076	-0.174700895879477
2077	-0.171135660019536
2078	-0.166998972064435
2079	-0.162312350225984
2080	-0.157096685398212
2081	-0.151372258185839
2082	-0.145158755481698
2083	-0.138475286604969
2084	-0.131340399011753
2085	-0.123772093589201
2086	-0.115787839544153
2087	-0.107404588896915
2088	-0.0986387905905544
2089	-0.0895064042258128
2090	-0.0800229134314668
2091	-0.0702033388797129
2092	0
2093	-0.0120049797713452
2094	-0.0228507077344113
2095	-0.0325758484689846
2096	-0.0412179737093585
2097	-0.0488135917041175
2098	-0.0553981758011826
2099	-0.0610061922784298
2100	-0.065671127439655
2101	-0.0694255139951495
2102	-0.0723009567456384
2103	-0.0743281575878512
2104	-0.0755369398595104
2105	-0.0759562720410627
2106	-0.0756142908310224
2107	-0.0745383236113557
2108	-0.0727549103189048
2109	-0.0702898247384334
2110	-0.0671680952324665
2111	-0.0634140249227
2112	-0.0590512113373718
2113	-0.0541025655386058
2114	-0.0485903307433778
2115	-0.0425361004513914
2116	-0.0359608360928075
2117	-0.028884884208429
2118	-0.0213279931746199
2119	-0.0133093294849039
2120	-0.00484749359988983
2121	0.00403946462314647
2122	0.0133340309099786
2123	0.0230192119476994
2124	0.033078521151075
2125	0.043495964806783
2126	0.0542560285856134
2127	0.0653436644129592
2128	0.0767442776881842
2129	0.0884437148436973
2130	0.100428251234806
2131	0.112684579351651
2132	0.125199797344762
2133	0
2134	-0.0114079068824405
2135	-0.0216726767181666
2136	-0.0308325481402469
2137	-0.0389246781086152
2138	-0.0459851709776551
2139	-0.0520491067966812
2140	-0.0571505688634264
2141	-0.0613226705501174
2142	-0.0645975814212104
2143	-0.0670065526613574
2144	-0.0685799418316926
2145	-0.0693472369720496
2146	-0.0693370800662638
2147	-0.0685772898872651
2148	-0.0670948842382263
2149	-0.0649161016056115
2150	-0.0620664222395507
2151	-0.0585705886765663
2152	-0.0544526257192805
2153	-0.0497358598873548
2154	-0.0444429383535359
2155	-0.0385958473783206
2156	-0.0322159302564005
2157	-0.0253239047877002
2158	-0.0179398802854888
2159	-0.0100833741337215
2160	-0.00177332790544062
2161	0.00697187694623249
2162	0.0161344038132946
2163	0.025696946063312
2164	0.0356427125644862
2165	0.045955413594966
2166	0.0566192471263091
2167	0.0676188854712671
2168	0.0789394622863164
2169	0.0905665599196155
2170	0.102486197095308
2171	0.114684816925331
2172	0.12714927524012
2173	0.139866829229823
2174	0
2175	-0.00880062976441551
2176	-0.0165284918622552
2177	-0.0232199649172815
2178	-0.0289103946671843
2179	-0.0336341217552035
2180	-0.0374245087879823
2181	-0.0403139666788904
2182	-0.0423339802955522
2183	-0.0435151334298253
2184	-0.0438871331079973
2185	-0.0434788332585052
2186	-0.0423182577540262
2187	-0.0404326228443537
2188	-0.0378483589960357
2189	-0.0345911321543417
2190	-0.0306858644427122
2191	-0.0261567543144521
2192	-0.0210272961710393
2193	-0.0153202994610483
2194	-0.0090579072733189
2195	-0.00226161443764526
2196	0.00504771485408753
2197	0.0128498298937295
2198	0.0211250767573948
2199	0.0298543820487561
2200	0.0390192370734721
2201	0.0486016824334338
2202	0.0585842930297954
2203	0.0689501634640586
2204	0.0796828938267463
2205	0.0907665758634896
2206	0.102185779508609
2207	0.113925539776526
2208	0.125971344001619
2209	0.138309119417334
2210	0.150925221065671
2211	0.163806420028328
2212	0.176939891971055
2213	0.190313205992998
2214	0.203914313772984
2215	0
2216	-0.00759194067163306
2217	-0.0141437357181494
2218	-0.0196909014947992
2219	-0.0242679440876086
2220	-0.0279083865134872
2221	-0.0306447952020202
2222	-0.0325088057777811
2223	-0.0335311481615046
2224	-0.0337416710079853
2225	-0.033169365498095
2226	-0.0318423885018612
2227	-0.0297880851291019
2228	-0.0270330106836855
2229	-0.0236029520370587
2230	-0.0195229484362811
2231	-0.0148173117614026
2232	-0.00950964624663593
2233	-0.00362286767939302
2234	0.00282077790910798
2235	0.00979969604832204
2236	0.0172929261149451
2237	0.0252801240889152
2238	0.0337415457665222
2239	0.0426580304186218
2240	0.0520109848822686
2241	0.0617823680743799
2242	0.0719546759163525
2243	0.0825109266588311
2244	0.0934346465961219
2245	0.104709856160008
2246	0.116321056383001
2247	0.128253215721323
2248	0.140491757228159
2249	0.153022546067973
2250	0.165831877362931
2251	0.178906464362683
2252	0.192233426929026
2253	0.205800280327134
2254	0.219594924315331
2255	0.233605632525518
2256	0
2257	-0.0063154313883796
2258	-0.0116251696332689
2259	-0.0159638204390594
2260	-0.0193650031268099
2261	-0.0218613772096496
2262	-0.0234846682661863
2263	-0.0242656931303285
2264	-0.0242343844154482
2265	-0.0234198143903439
2266	-0.0218502182240027
2267	-0.0195530166157233
2268	-0.016554837826718
2269	-0.0128815391289011
2270	-0.00855822768615357
2271	-0.00360928088295346
2272	0.00194163388512212
2273	0.00807153994490338
2274	0.0147581325893885
2275	0.0219797608183645
2276	0.0297154095628467
2277	0.0379446823806323
2278	0.0466477846106017
2279	0.0558055069737188
2280	0.0653992096090013
2281	0.0754108065330372
2282	0.08582275051192
2283	0.0966180183347727
2284	0.107780096478307
2285	0.119292967152149
2286	0.131141094714911
2287	0.143309412451294
2288	0.155783309700699
2289	0.168548619328132
2290	0.181591605528396
2291	0.194898951954805
2292	0.208457750163885
2293	0.222255488367767
2294	0.236280040486156
2295	0.250519655490015
2296	0.264962947029282
2297	0
2298	-0.00582835994792284
2299	-0.0106641726182517
2300	-0.0145416962427579
2301	-0.0174942117839032
2302	-0.019554049271878
2303	-0.0207526134458711
2304	-0.021120408717818
2305	-0.0206870634763974
2306	-0.0194813537485778
2307	-0.017531226235568
2308	-0.0148638207395807
2309	-0.0115054919973913
2310	-0.00748183093625577
2311	-0.00281768536734368
2312	0.00246281986855367
2313	0.00833626328866594
2314	0.014779907675239
2315	0.021771681488252
2316	0.0292901607705794
2317	0.0373145515326724
2318	0.0458246726041682
2319	0.0548009389401674
2320	0.0642243453702409
2321	0.0740764507785384
2322	0.0843393627036765
2323	0.0949957223473774
2324	0.106028689981124
2325	0.117421930740374
2326	0.12915960079614
2327	0.141226333894043
2328	0.153607228251145
2329	0.166287833801196
2330	0.179254139779107
2331	0.192492562635748
2332	0.205989934274372
2333	0.219733490600222
2334	0.233710860375074
2335	0.247910054368698
2336	0.262319454799426
2337	0.276927805056226
2338	0
2339	-0.00522402341236288
2340	-0.00947181035165214
2341	-0.0127771879210979
2342	-0.0151730172628949
2343	-0.0166912195994874
2344	-0.0173628015868121
2345	-0.0172178799975448
2346	-0.0162857057519228
2347	-0.0145946873132555
2348	-0.012172413464788
2349	-0.00904567548414836
2350	-0.00524048873118086
2351	-0.000782113664559627
2352	0.00430492369783087
2353	0.00999681186015076
2354	0.0162704344572805
2355	0.0231033513770737
2356	0.0304737803827075
2357	0.0383605792220005
2358	0.0467432282109153
2359	0.0556018132787934
2360	0.0649170094631996
2361	0.0746700648425677
2362	0.0848427848951492
2363	0.0954175172730691
2364	0.10637713698058
2365	0.117705031945899
2366	0.129385088976291
2367	0.141401680086311
2368	0.153739649189422
2369	0.166384299143415
2370	0.17932137914035
2371	0.192537072431948
2372	0.206017984381616
2373	0.219751130834529
2374	0.233723926797383
2375	0.247924175419689
2376	0.26234005726868
2377	0.276960119890085
2378	0.291773267647278
2379	0
2380	-0.00447314059125674
2381	-0.00799031074035491
2382	-0.0105848018771105
2383	-0.0122889535207353
2384	-0.0131341789536506
2385	-0.0131509902168595
2386	-0.0123690224446727
2387	-0.0108170575561149
2388	-0.00852304731988714
2389	-0.00551413580931824
2390	-0.0018166812633101
2391	0.00254372263113972
2392	0.00754222601965861
2393	0.0131547027096838
2394	0.0193577305337169
2395	0.0261285722326313
2396	0.0334451568453807
2397	0.0412860615918171
2398	0.0496304942356702
2399	0.0584582759150836
2400	0.0677498244284284
2401	0.0774861379634398
2402	0.0876487792580324
2403	0.098219860181457
2404	0.109182026724757
2405	0.120518444389769
2406	0.132212783966198
2407	0.144249207686574
2408	0.156612355749154
2409	0.169287333199092
2410	0.182259697158483
2411	0.19551544439608
2412	0.209040999227778
2413	0.222823201739156
2414	0.2368492963216
2415	0.251106920513782
2416	0.265584094140443
2417	0.280269208740664
2418	0.295151017278009
2419	0.310218624125131
2420	0
2421	-0.00395877431786146
2422	-0.0069754607362265
2423	-0.00908298374038931
2424	-0.0103133255298009
2425	-0.01069755144016
2426	-0.0102658346936381
2427	-0.00904748049486311
2428	-0.00707094948982057
2429	-0.00436388060438549
2430	-0.000953113278758884
2431	0.00313529088634042
2432	0.00787602705629594
2433	0.0132445266469925
2434	0.019216937352358
2435	0.0257701037007918
2436	0.0328815481265993
2437	0.0405294525429116
2438	0.0486926404029275
2439	0.0573505592366558
2440	0.0664832636506723
2441	0.0760713987787342
2442	0.0860961841714101
2443	0.0965393981131953
2444	0.107383362355884
2445	0.118610927257265
2446	0.130205457314483
2447	0.142150817081712
2448	0.154431357462023
2449	0.167031902363625
2450	0.179937735710899
2451	0.193134588800894
2452	0.206608627996204
2453	0.22034644274539
2454	0.234335033922321
2455	0.248561802476054
2456	0.263014538383087
2457	0.277681409894021
2458	0.292550953066894
2459	0.307612061579647
2460	0.322853976814362
2461	0
2462	-0.00350847267507738
2463	-0.00608701091423115
2464	-0.00776821796139589
2465	-0.00858376320065442
2466	-0.00856440735795754
2467	-0.00774002703673576
2468	-0.00613963860487577
2469	-0.00379142145007547
2470	-0.000722740620147104
2471	0.00303983113559569
2472	0.00747049190815197
2473	0.0125441897385475
2474	0.0182366022805438
2475	0.0245241170018311
2476	0.0313838119095713
2477	0.0387934367865275
2478	0.0467313949243764
2479	0.0551767253411515
2480	0.0641090854701052
2481	0.0735087343076114
2482	0.0833565160080532
2483	0.0936338439139577
2484	0.104322685009944
2485	0.115405544789353
2486	0.126865452522714
2487	0.138685946917497
2488	0.150851062158861
2489	0.163345314321387
2490	0.176153688142055
2491	0.189261624144955
2492	0.202655006108491
2493	0.216320148866085
2494	0.23024378643159
2495	0.244413060440887
2496	0.258815508901352
2497	0.273439055241083
2498	0.288271997650009
2499	0.303302998705207
2500	0.318521075272931
2501	0.333915588680084
2502	0
2503	-0.00127312719648135
2504	-0.0016766510490573
2505	-0.00124158012522226
2506	1.96903985958872e-06
2507	0.00202474783557924
2508	0.00479835210563659
2509	0.00829519929859618
2510	0.0124885062229583
2511	0.0173522673908835
2512	0.0228612339351245
2513	0.0289908930841211
2514	0.035717448180612
2515	0.0430177992294941
2516	0.050869523961039
2517	0.0592508593959371
2518	0.0681406838989929
2519	0.0775184997086421
2520	0.0873644159297946
2521	0.0976591319778371
2522	0.108383921461943
2523	0.119520616496153
2524	0.131051592426988
2525	0.142959752966646
2526	0.155228515721138
2527	0.16784179810297
2528	0.180784003618276
2529	0.194040008518552
2530	0.207595148807413
2531	0.221435207593038
2532	0.235546402777203
2533	0.249915375072075
2534	0.26452917633612
2535	0.279375258220748
2536	0.294441461119519
2537	0.309716003411941
2538	0.325187470994123
2539	0.340844807088715
2540	0.356677302326807
2541	0.372674585094607
2542	0.388826612137941
2543	0
2544	0.00102548708799109
2545	0.00285853882777546
2546	0.00546978646372652
2547	0.00883071026114788
2548	0.0129136165234059
2549	0.0176916152172028
2550	0.0231385981900305
2551	0.0292292179642669
2552	0.0359388670927801
2553	0.0432436580613027
2554	0.0511204037232235
2555	0.0595465982528222
2556	0.0685003986033319
2557	0.0779606064565781
2558	0.0879066506512846
2559	0.0983185700774753
2560	0.109176997024731
2561	0.120463140972379
2562	0.132158772810011
2563	0.144246209477014
2564	0.156708299010113
2565	0.169528405988205
2566	0.182690397364034
2567	0.196178628672549
2568	0.209977930606038
2569	0.224073595946401
2570	0.238451366845164
2571	0.253097422442093
2572	0.267998366813517
2573	0.283141217241656
2574	0.29851339279655
2575	0.31410270322233
2576	0.329897338119846
2577	0.345885856417843
2578	0.362057176125091
2579	0.378400564356079
2580	0.394905627623067
2581	0.411562302387484
2582	0.42836084586384
2583	0.445291827069507
2584	0
2585	0.00227104309436987
2586	0.00531603377562999
2587	0.0091064918572082
2588	0.0136147628667652
2589	0.0188139956728835
2590	0.0246781207039722
2591	0.0311818287438445
2592	0.0383005502888323
2593	0.0460104354517006
2594	0.0542883343980059
2595	0.0631117783009219
2596	0.0724589608009192
2597	0.0823087199570436
2598	0.0926405206768824
2599	0.103434437612648
2600	0.114671138511135
2601	0.126331868005632
2602	0.138398431838168
2603	0.150853181500805
2604	0.163678999284943
2605	0.176859283727934
2606	0.190377935446554
2607	0.204219343347167
2608	0.218368371202677
2609	0.232810344586626
2610	0.24753103815505
2611	0.262516663266937
2612	0.277753855934402
2613	0.293229665093885
2614	0.308931541189934
2615	0.324847325063361
2616	0.340965237135743
2617	0.357273866882484
2618	0.373762162586826
2619	0.390419421367439
2620	0.407235279472361
2621	0.424199702832289
2622	0.441302977866392
2623	0.45853570253398
2624	0.475888777625578
2625	0
2626	0.00770440443615425
2627	0.0160361121815163
2628	0.0249705191632539
2629	0.0344837453543492
2630	0.0445526150592946
2631	0.0551546377225361
2632	0.0662679892459377
2633	0.0778714938018968
2634	0.0899446061290936
2635	0.102467394298196
2636	0.11542052293517
2637	0.128785236890185
2638	0.142543345340382
2639	0.156677206315133
2640	0.171169711632657
2641	0.186004272237208
2642	0.201164803926283
2643	0.216635713457604
2644	0.232401885025896
2645	0.248448667099717
2646	0.264761859608895
2647	0.281327701473325
2648	0.298132858464165
2649	0.315164411388673
2650	0.332409844590177
2651	0.349857034754877
2652	0.367494240017413
2653	0.385310089357317
2654	0.403293572278715
2655	0.421434028765795
2656	0.439721139506793
2657	0.458144916379431
2658	0.476695693190894
2659	0.495364116665667
2660	0.514141137674685
2661	0.533018002699443
2662	0.551986245524862
2663	0.571037679154895
2664	0.590164387944989
2665	0.609358719945689
2666	0
2667	0.0104961740382398
2668	0.0215443026262362
2669	0.0331217733158313
2670	0.0452066454654173
2671	0.0577776318918827
2672	0.0708140810096131
2673	0.0842959594437506
2674	0.0982038351052522
2675	0.112518860715611
2676	0.127222757769427
2677	0.14229780092331
2678	0.157726802799926
2679	0.17349309919625
2680	0.189580534685423
2681	0.205973448601841
2682	0.222656661399412
2683	0.239615461373166
2684	0.256835591734652
2685	0.274303238031817
2686	0.292005015904314
2687	0.309927959165397
2688	0.328059508201818
2689	0.346387498683351
2690	0.364900150573795
2691	0.383586057435522
2692	0.402434176019826
2693	0.421433816135561
2694	0.440574630788736
2695	0.459846606585921
2696	0.479240054394517
2697	0.498745600253126
2698	0.518354176525421
2699	0.538057013291108
2700	0.55784562996771
2701	0.577711827157117
2702	0.597647678710938
2703	0.617645524008919
2704	0.637697960444772
2705	0.657797836113973
2706	0.677938242698178
2707	0
2708	0.0106580444277798
2709	0.0218636745874042
2710	0.0335943935076735
2711	0.0458283729950387
2712	0.0585444353647641
2713	0.0717220356570758
2714	0.085341244325553
2715	0.0993827303853554
2716	0.113827745009202
2717	0.128658105559337
2718	0.143856180044017
2719	0.159404871987371
2720	0.175287605701756
2721	0.19148831195203
2722	0.207991414001435
2723	0.224781814029065
2724	0.241844879909118
2725	0.259166432342453
2726	0.276732732331151
2727	0.294530468987073
2728	0.31254674766562
2729	0.330769078416136
2730	0.34918536474062
2731	0.367783892652633
2732	0.386553320028492
2733	0.405482666243051
2734	0.42456130208259
2735	0.443778939927488
2736	0.463125624197595
2737	0.48259172205337
2738	0.502167914346043
2739	0.521845186810248
2740	0.541614821492719
2741	0.561468388410848
2742	0.581397737435013
2743	0.601394990388811
2744	0.621452533361406
2745	0.641563009226439
2746	0.661719310362015
2747	0.681914571566477
2748	0
2749	0.0113264332695951
2750	0.0231824127200548
2751	0.0355459182030904
2752	0.0483955858412509
2753	0.0617106900861849
2754	0.0754711262533427
2755	0.0896573935206
2756	0.104250578378611
2757	0.119232338521022
2758	0.134584887162982
2759	0.150290977776689
2760	0.166333889233022
2761	0.182697411338561
2762	0.199365830757615
2763	0.216323917309123
2764	0.23355691062858
2765	0.251050507185367
2766	0.268790847646152
2767	0.286764504575251
2768	0.304958470463077
2769	0.323360146074048
2770	0.341957329105542
2771	0.360738203149715
2772	0.379691326950199
2773	0.398805623945923
2774	0.41807037209449
2775	0.437475193967754
2776	0.457010047112411
2777	0.476665214668635
2778	0.496431296239961
2779	0.516299199007767
2780	0.536260129083949
2781	0.55630558309547
2782	0.576427339994684
2783	0.596617453089495
2784	0.616868242287519
2785	0.637172286548634
2786	0.657522416540404
2787	0.677911707491018
2788	0.698333472234549
2789	0
2790	0.0119318991269577
2791	0.0243770031503098
2792	0.0373137238559577
2793	0.0507211179712342
2794	0.0645788695194716
2795	0.0788672726432694
2796	0.0935672148841432
2797	0.108660160906563
2798	0.124128136654699
2799	0.139953713930503
2800	0.156119995382047
2801	0.172610599891332
2802	0.189409648351065
2803	0.206501749820175
2804	0.2238719880481
2805	0.241505908358157
2806	0.259389504880534
2807	0.27750920812572
2808	0.295851872889394
2809	0.314404766480075
2810	0.333155557261013
2811	0.352092303498067
2812	0.3712034425055
2813	0.390477780081855
2814	0.40990448022827
2815	0.429473055141785
2816	0.449173355476407
2817	0.468995560864879
2818	0.488930170694263
2819	0.508967995128676
2820	0.529100146372636
2821	0.549318030168703
2822	0.569613337523205
2823	0.589978036654061
2824	0.610404365154822
2825	0.630884822369245
2826	0.651412161970824
2827	0.671979384741881
2828	0.692579731546952
2829	0.713206676495327
2830	0
2831	0.0126413294703262
2832	0.0257767165921417
2833	0.039385079252917
2834	0.0534459670067771
2835	0.0679395437762542
2836	0.0828465710136691
2837	0.0981483913100622
2838	0.113826912439909
2839	0.129864591830168
2840	0.146244421442501
2841	0.162949913057808
2842	0.179965083952492
2843	0.197274442956156
2844	0.214862976880697
2845	0.23271613731103
2846	0.25081982774792
2847	0.269160391093676
2848	0.287724597471658
2849	0.306499632370832
2850	0.325473085106812
2851	0.344632937591055
2852	0.363967553400085
2853	0.383465667136876
2854	0.403116374076657
2855	0.422909120089687
2856	0.442833691833674
2857	0.46288020720875
2858	0.483039106068074
2859	0.503301141177329
2860	0.523657369416552
2861	0.544099143217909
2862	0.564618102233183
2863	0.585206165224932
2864	0.605855522175408
2865	0.626558626607487
2866	0.647308188112026
2867	0.668097165076193
2868	0.688918757607461
2869	0.709766400648111
2870	0.730633757275202
2871	0
2872	0.0136262332392573
2873	0.0277199419660918
2874	0.0422607466899404
2875	0.0572288811574914
2876	0.0726051755364337
2877	0.0883710400462442
2878	0.104508449024259
2879	0.12099992541559
2880	0.137828525675735
2881	0.154977825075044
2882	0.172431903394458
2883	0.190175331002241
2884	0.208193155301675
2885	0.226470887539969
2886	0.244994489968867
2887	0.263750363347713
2888	0.282725334779941
2889	0.301906645874241
2890	0.321281941221826
2891	0.3408392571815
2892	0.360567010964405
2893	0.380453990010568
2894	0.400489341649554
2895	0.420662563037741
2896	0.440963491364935
2897	0.461382294323217
2898	0.481909460831122
2899	0.502535792006411
2900	0.523252392380885
2901	0.544050661350861
2902	0.564922284857092
2903	0.585859227288074
2904	0.606853723600862
2905	0.627898271653637
2906	0.648985624744449
2907	0.670108784350688
2908	0.691260993063982
2909	0.712435727715368
2910	0.733626692685706
2911	0.754827813396441
2912	0
2913	0.0140089168110054
2914	0.0284749806310587
2915	0.0433780849728003
2916	0.0586987294253914
2917	0.0744180030255441
2918	0.0905175680706945
2919	0.106979644362697
2920	0.123786993870722
2921	0.140922905802327
2922	0.158371182071988
2923	0.176116123156606
2924	0.194142514327845
2925	0.21243561225136
2926	0.230981131943281
2927	0.249765234074541
2928	0.268774512613904
2929	0.287995982800768
2930	0.307417069439068
2931	0.327025595503829
2932	0.346809771052128
2933	0.366758182430452
2934	0.386859781770655
2935	0.407103876766886
2936	0.427480120726124
2937	0.447978502885071
2938	0.46858933898641
2939	0.489303262107578
2940	0.510111213735408
2941	0.531004435080148
2942	0.55197445862254
2943	0.57301309988783
2944	0.594112449440706
2945	0.615264865095341
2946	0.636462964334863
2947	0.657699616934726
2948	0.678967937784598
2949	0.700261279903523
2950	0.721573227643258
2951	0.742897590074807
2952	0.764228394553316
2953	0
2954	0.0144922762376595
2955	0.0294286538042577
2956	0.0447893710369362
2957	0.0605552633047929
2958	0.0767077466164604
2959	0.093228801663649
2960	0.110100958289191
2961	0.127307280368427
2962	0.14483135109306
2963	0.162657258646906
2964	0.180769582263212
2965	0.199153378653524
2966	0.217794168798319
2967	0.236677925089891
2968	0.255791058818201
2969	0.275120407990697
2970	0.294653225477282
2971	0.314377167471886
2972	0.334280282262307
2973	0.354350999300192
2974	0.374578118563264
2975	0.39495080020209
2976	0.4154585544639
2977	0.43609123188615
2978	0.456839013752721
2979	0.477692402805842
2980	0.498642214206976
2981	0.519679566740125
2982	0.540795874251152
2983	0.561982837316891
2984	0.583232435137988
2985	0.604536917649576
2986	0.625888797844025
2987	0.64728084430017
2988	0.668706073913582
2989	0.690157744822549
2990	0.711629349524621
2991	0.733114608178674
2992	0.75460746208759
2993	0.776102067356792
2994	0
2995	0.0175394666346454
2996	0.0354407921323566
2997	0.0536863886699708
2998	0.0722592084376134
2999	0.091142728737526
3000	0.1103209374799
3001	0.129778319065269
3002	0.149499840643293
3003	0.169470938738031
3004	0.189677506230044
3005	0.210105879685964
3006	0.230742827026346
3007	0.251575535522932
3008	0.272591600116628
3009	0.293779012047756
3010	0.315126147790365
3011	0.336621758282571
3012	0.35825495844515
3013	0.380015216980766
3014	0.401892346446456
3015	0.423876493592159
3016	0.445958129958272
3017	0.468128042725419
3018	0.490377325809761
3019	0.512697371197386
3020	0.535079860511463
3021	0.557516756806022
3022	0.580000296580383
3023	0.602522982008395
3024	0.625077573376835
3025	0.647657081727425
3026	0.670254761697104
3027	0.692864104551308
3028	0.71547883140516
3029	0.738092886627614
3030	0.760700431423699
3031	0.783295837590175
3032	0.805873681440002
3033	0.828428737891156
3034	0.850955974715461
3035	0
3036	0.0199517223249682
3037	0.0402001976842085
3038	0.0607295591372377
3039	0.0815244346190162
3040	0.102569933219298
3041	0.123851631828144
3042	0.145355562137963
3043	0.167068197992684
3044	0.188976443074937
3045	0.211067618922323
3046	0.233329453264115
3047	0.255750068669951
3048	0.278317971502297
3049	0.301022041164665
3050	0.323851519637815
3051	0.346796001296329
3052	0.369845422998172
3053	0.392990054440053
3054	0.416220488771551
3055	0.439527633461218
3056	0.462902701407972
3057	0.48633720229134
3058	0.50982293415423
3059	0.533351975212097
3060	0.556916675882535
3061	0.580509651029467
3062	0.604123772416266
3063	0.627752161362288
3064	0.651388181597454
3065	0.675025432309629
3066	0.698657741379716
3067	0.722279158799499
3068	0.745883950267404
3069	0.769466590957468
3070	0.793021759456942
3071	0.816544331868057
3072	0.840029376069618
3073	0.863472146134188
3074	0.886868076896749
3075	0.910212778670821
3076	0
3077	0.0210999720374773
3078	0.0424657063027816
3079	0.0640821550070022
3080	0.0859347437507583
3081	0.108009358365486
3082	0.130292332106207
3083	0.152770433186526
3084	0.175430852646841
3085	0.198261192546997
3086	0.221249454474822
3087	0.244384028362237
3088	0.267653681600832
3089	0.291047548449005
3090	0.314555119722994
3091	0.338166232764304
3092	0.361871061676252
3093	0.385660107822518
3094	0.409524190580814
3095	0.433454438344915
3096	0.457442279768515
3097	0.481479435244521
3098	0.505557908613573
3099	0.529669979095732
3100	0.553808193439447
3101	0.57796535828207
3102	0.602134532716312
3103	0.626309021057221
3104	0.650482365804363
3105	0.674648340794065
3106	0.698800944536674
3107	0.722934393733962
3108	0.747043116971897
3109	0.771121748584148
3110	0.795165122681795
3111	0.819168267344871
3112	0.843126398971417
3113	0.867034916779909
3114	0.890889397460981
3115	0.914685589974484
3116	0.93841941048805
3117	0
3118	0.0215200274927598
3119	0.0432944800824341
3120	0.065308609644099
3121	0.0875481335823326
3122	0.10999922187807
3123	0.132648484481571
3124	0.155482959042386
3125	0.17849009896744
3126	0.2016577617986
3127	0.224974197901293
3128	0.248428039455999
3129	0.272008289744613
3130	0.295704312723927
3131	0.319505822878643
3132	0.343402875346558
3133	0.367385856308738
3134	0.391445473637697
3135	0.415572747796764
3136	0.439759002984026
3137	0.463995858514371
3138	0.488275220433373
3139	0.512589273356869
3140	0.536930472530297
3141	0.561291536101968
3142	0.585665437604635
3143	0.610045398639847
3144	0.634424881759739
3145	0.658797583541031
3146	0.683157427846152
3147	0.707498559266558
3148	0.7318153367434
3149	0.756102327360875
3150	0.780354300307676
3151	0.804566221002094
3152	0.828733245376444
3153	0.852850714316596
3154	0.876914148252497
3155	0.900919241895693
3156	0.924861859119947
3157	0.948738027981173
3158	0
3159	0.0221727865043953
3160	0.0445823803976713
3161	0.0672144992276275
3162	0.0900553138572157
3163	0.113091435830845
3164	0.136309905078456
3165	0.159698177948461
3166	0.183244115560894
3167	0.206935972472323
3168	0.230762385644324
3169	0.2547123637075
3170	0.278775276513261
3171	0.302940844965781
3172	0.32719913112674
3173	0.351540528585656
3174	0.375955753088804
3175	0.400435833419898
3176	0.42497210252589
3177	0.449556188881424
3178	0.474180008085633
3179	0.498835754685164
3180	0.523515894217432
3181	0.548213155468306
3182	0.572920522938557
3183	0.597631229513545
3184	0.622338749330781
3185	0.647036790840137
3186	0.671719290051595
3187	0.696380403965594
3188	0.721014504181136
3189	0.745616170676942
3190	0.770180185761096
3191	0.794701528184698
3192	0.819175367415202
3193	0.843597058065192
3194	0.867962134472497
3195	0.892266305427622
3196	0.916505449044599
3197	0.94067560777145
3198	0.96477298353657
3199	0
3200	0.0286480376287284
3201	0.0573581181747318
3202	0.0861205785748531
3203	0.11492608791695
3204	0.143765637975094
3205	0.172630533999743
3206	0.201512385756164
3207	0.230403098804541
3208	0.259294866015377
3209	0.288180159313977
3210	0.317051721647964
3211	0.345902559171906
3212	0.374725933643347
3213	0.403515355024609
3214	0.432264574284967
3215	0.460967576397847
3216	0.489618573527923
3217	0.518211998403061
3218	0.546742497866228
3219	0.575204926602591
3220	0.60359434103717
3221	0.631905993398517
3222	0.660135325944033
3223	0.688277965342622
3224	0.716329717210518
3225	0.744286560796223
3226	0.772144643810586
3227	0.799900277398194
3228	0.827549931246291
3229	0.855090228827608
3230	0.882517942773511
3231	0.909829990374034
3232	0.937023429201407
3233	0.964095452853791
3234	0.991043386816046
3235	1.01786468443439
3236	1.04455692300193
3237	1.07111779995213
3238	1.09754512915731
3239	1.12383683732936
3240	0
3241	0.0297722556690637
3242	0.0595762120543021
3243	0.0894030081001404
3244	0.119244093865783
3245	0.149091221610587
3246	0.178936437120039
3247	0.208772071265981
3248	0.238590731794889
