xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
39.5	40.5	40 11	iteration	40	iteration	11	1	1405
-0.5	0.5	0 12	iteration	0	iteration	12	1	4
0.5	1.5	1 12	iteration	1	iteration	12	1	45
1.5	2.5	2 12	iteration	2	iteration	12	1	486
2.5	3.5	3 12	iteration	3	iteration	12	1	926
3.5	4.5	4 12	iteration	4	iteration	12	1	1366
4.5	5.5	5 12	iteration	5	iteration	12	1	1446
5.5	6.5	6 12	iteration	6	iteration	12	1	1486
6.5	7.5	7 12	iteration	7	iteration	12	1	1526
7.5	8.5	8 12	iteration	8	iteration	12	1	1566
8.5	9.5	9 12	iteration	9	iteration	12	1	1606
9.5	10.5	10 12	iteration	10	iteration	12	1	85
10.5	11.5	11 12	iteration	11	iteration	12	1	125
11.5	12.5	1	iteration	12	iteration	12	1	41
12.5	13.5	13 12	iteration	13	iteration	12	1	206
13.5	14.5	14 12	iteration	14	iteration	12	1	246
14.5	15.5	15 12	iteration	15	iteration	12	1	286
15.5	16.5	16 12	iteration	16	iteration	12	1	326
16.5	17.5	17 12	iteration	17	iteration	12	1	366
17.5	18.5	18 12	iteration	18	iteration	12	1	406
18.5	19.5	19 12	iteration	19	iteration	12	1	446
19.5	20.5	20 12	iteration	20	iteration	12	1	526
20.5	21.5	21 12	iteration	21	iteration	12	1	566
21.5	22.5	22 12	iteration	22	iteration	12	1	606
22.5	23.5	23 12	iteration	23	iteration	12	1	646
23.5	24.5	24 12	iteration	24	iteration	12	1	686
24.5	25.5	25 12	iteration	25	iteration	12	1	726
25.5	26.5	26 12	iteration	26	iteration	12	1	766
26.5	27.5	27 12	iteration	27	iteration	12	1	806
27.5	28.5	28 12	iteration	28	iteration	12	1	846
28.5	29.5	29 12	iteration	29	iteration	12	1	886
29.5	30.5	30 12	iteration	30	iteration	12	1	966
30.5	31.5	31 12	iteration	31	iteration	12	1	1006
31.5	32.5	32 12	iteration	32	iteration	12	1	1046
32.5	33.5	33 12	iteration	33	iteration	12	1	1086
33.5	34.5	34 12	iteration	34	iteration	12	1	1126
34.5	35.5	35 12	iteration	35	iteration	12	1	1166
35.5	36.5	36 12	iteration	36	iteration	12	1	1206
36.5	37.5	37 12	iteration	37	iteration	12	1	1246
37.5	38.5	38 12	iteration	38	iteration	12	1	1286
38.5	39.5	39 12	iteration	39	iteration	12	1	1326
39.5	40.5	40 12	iteration	40	iteration	12	1	1406
-0.5	0.5	0 13	iteration	0	iteration	13	1	5
0.5	1.5	1 13	iteration	1	iteration	13	1	46
1.5	2.5	2 13	iteration	2	iteration	13	1	487
2.5	3.5	3 13	iteration	3	iteration	13	1	927
3.5	4.5	4 13	iteration	4	iteration	13	1	1367
4.5	5.5	5 13	iteration	5	iteration	13	1	1447
5.5	6.5	6 13	iteration	6	iteration	13	1	1487
6.5	7.5	7 13	iteration	7	iteration	13	1	1527
7.5	8.5	8 13	iteration	8	iteration	13	1	1567
8.5	9.5	9 13	iteration	9	iteration	13	1	1607
9.5	10.5	10 13	iteration	10	iteration	13	1	86
10.5	11.5	11 13	iteration	11	iteration	13	1	126
11.5	12.5	12 13	iteration	12	iteration	13	1	166
12.5	13.5	1	iteration	13	iteration	13	1	41
13.5	14.5	14 13	iteration	14	iteration	13	1	247
14.5	15.5	15 13	iteration	15	iteration	13	1	287
15.5	16.5	16 13	iteration	16	iteration	13	1	327
16.5	17.5	17 13	iteration	17	iteration	13	1	367
17.5	18.5	18 13	iteration	18	iteration	13	1	407
18.5	19.5	19 13	iteration	19	iteration	13	1	447
19.5	20.5	20 13	iteration	20	iteration	13	1	527
20.5	21.5	21 13	iteration	21	iteration	13	1	567
21.5	22.5	22 13	iteration	22	iteration	13	1	607
22.5	23.5	23 13	iteration	23	iteration	13	1	647
23.5	24.5	24 13	iteration	24	iteration	13	1	687
24.5	25.5	25 13	iteration	25	iteration	13	1	727
25.5	26.5	26 13	iteration	26	iteration	13	1	767
26.5	27.5	27 13	iteration	27	iteration	13	1	807
27.5	28.5	28 13	iteration	28	iteration	13	1	847
28.5	29.5	29 13	iteration	29	iteration	13	1	887
29.5	30.5	30 13	iteration	30	iteration	13	1	967
30.5	31.5	31 13	iteration	31	iteration	13	1	1007
31.5	32.5	32 13	iteration	32	iteration	13	1	1047
32.5	33.5	33 13	iteration	33	iteration	13	1	1087
33.5	34.5	34 13	iteration	34	iteration	13	1	1127
34.5	35.5	35 13	iteration	35	iteration	13	1	1167
35.5	36.5	36 13	iteration	36	iteration	13	1	1207
36.5	37.5	37 13	iteration	37	iteration	13	1	1247
37.5	38.5	38 13	iteration	38	iteration	13	1	1287
38.5	39.5	39 13	iteration	39	iteration	13	1	1327
39.5	40.5	40 13	iteration	40	iteration	13	1	1407
-0.5	0.5	0 14	iteration	0	iteration	14	1	6
0.5	1.5	1 14	iteration	1	iteration	14	1	47
1.5	2.5	2 14	iteration	2	iteration	14	1	488
2.5	3.5	3 14	iteration	3	iteration	14	1	928
3.5	4.5	4 14	iteration	4	iteration	14	1	1368
4.5	5.5	5 14	iteration	5	iteration	14	1	1448
5.5	6.5	6 14	iteration	6	iteration	14	1	1488
6.5	7.5	7 14	iteration	7	iteration	14	1	1528
7.5	8.5	8 14	iteration	8	iteration	14	1	1568
8.5	9.5	9 14	iteration	9	iteration	14	1	1608
9.5	10.5	10 14	iteration	10	iteration	14	1	87
10.5	11.5	11 14	iteration	11	iteration	14	1	127
11.5	12.5	12 14	iteration	12	iteration	14	1	167
12.5	13.5	13 14	iteration	13	iteration	14	1	207
13.5	14.5	1	iteration	14	iteration	14	1	41
14.5	15.5	15 14	iteration	15	iteration	14	1	288
15.5	16.5	16 14	iteration	16	iteration	14	1	328
16.5	17.5	17 14	iteration	17	iteration	14	1	368
17.5	18.5	18 14	iteration	18	iteration	14	1	408
18.5	19.5	19 14	iteration	19	iteration	14	1	448
19.5	20.5	20 14	iteration	20	iteration	14	1	528
20.5	21.5	21 14	iteration	21	iteration	14	1	568
21.5	22.5	22 14	iteration	22	iteration	14	1	608
22.5	23.5	23 14	iteration	23	iteration	14	1	648
23.5	24.5	24 14	iteration	24	iteration	14	1	688
24.5	25.5	25 14	iteration	25	iteration	14	1	728
25.5	26.5	26 14	iteration	26	iteration	14	1	768
26.5	27.5	27 14	iteration	27	iteration	14	1	808
27.5	28.5	28 14	iteration	28	iteration	14	1	848
28.5	29.5	29 14	iteration	29	iteration	14	1	888
29.5	30.5	30 14	iteration	30	iteration	14	1	968
30.5	31.5	31 14	iteration	31	iteration	14	1	1008
31.5	32.5	32 14	iteration	32	iteration	14	1	1048
32.5	33.5	33 14	iteration	33	iteration	14	1	1088
33.5	34.5	34 14	iteration	34	iteration	14	1	1128
34.5	35.5	35 14	iteration	35	iteration	14	1	1168
35.5	36.5	36 14	iteration	36	iteration	14	1	1208
36.5	37.5	37 14	iteration	37	iteration	14	1	1248
37.5	38.5	38 14	iteration	38	iteration	14	1	1288
38.5	39.5	39 14	iteration	39	iteration	14	1	1328
39.5	40.5	40 14	iteration	40	iteration	14	1	1408
-0.5	0.5	0 15	iteration	0	iteration	15	1	7
0.5	1.5	1 15	iteration	1	iteration	15	1	48
1.5	2.5	2 15	iteration	2	iteration	15	1	489
2.5	3.5	3 15	iteration	3	iteration	15	1	929
3.5	4.5	4 15	iteration	4	iteration	15	1	1369
4.5	5.5	5 15	iteration	5	iteration	15	1	1449
5.5	6.5	6 15	iteration	6	iteration	15	1	1489
6.5	7.5	7 15	iteration	7	iteration	15	1	1529
7.5	8.5	8 15	iteration	8	iteration	15	1	1569
8.5	9.5	9 15	iteration	9	iteration	15	1	1609
9.5	10.5	10 15	iteration	10	iteration	15	1	88
10.5	11.5	11 15	iteration	11	iteration	15	1	128
11.5	12.5	12 15	iteration	12	iteration	15	1	168
12.5	13.5	13 15	iteration	13	iteration	15	1	208
13.5	14.5	14 15	iteration	14	iteration	15	1	248
14.5	15.5	1	iteration	15	iteration	15	1	41
15.5	16.5	16 15	iteration	16	iteration	15	1	329
16.5	17.5	17 15	iteration	17	iteration	15	1	369
17.5	18.5	18 15	iteration	18	iteration	15	1	409
18.5	19.5	19 15	iteration	19	iteration	15	1	449
19.5	20.5	20 15	iteration	20	iteration	15	1	529
20.5	21.5	21 15	iteration	21	iteration	15	1	569
21.5	22.5	22 15	iteration	22	iteration	15	1	609
22.5	23.5	23 15	iteration	23	iteration	15	1	649
23.5	24.5	24 15	iteration	24	iteration	15	1	689
24.5	25.5	25 15	iteration	25	iteration	15	1	729
25.5	26.5	26 15	iteration	26	iteration	15	1	769
26.5	27.5	27 15	iteration	27	iteration	15	1	809
27.5	28.5	28 15	iteration	28	iteration	15	1	849
28.5	29.5	29 15	iteration	29	iteration	15	1	889
29.5	30.5	30 15	iteration	30	iteration	15	1	969
30.5	31.5	31 15	iteration	31	iteration	15	1	1009
31.5	32.5	32 15	iteration	32	iteration	15	1	1049
32.5	33.5	33 15	iteration	33	iteration	15	1	1089
33.5	34.5	34 15	iteration	34	iteration	15	1	1129
34.5	35.5	35 15	iteration	35	iteration	15	1	1169
35.5	36.5	36 15	iteration	36	iteration	15	1	1209
36.5	37.5	37 15	iteration	37	iteration	15	1	1249
37.5	38.5	38 15	iteration	38	iteration	15	1	1289
38.5	39.5	39 15	iteration	39	iteration	15	1	1329
39.5	40.5	40 15	iteration	40	iteration	15	1	1409
-0.5	0.5	0 16	iteration	0	iteration	16	1	8
0.5	1.5	1 16	iteration	1	iteration	16	1	49
1.5	2.5	2 16	iteration	2	iteration	16	1	490
2.5	3.5	3 16	iteration	3	iteration	16	1	930
3.5	4.5	4 16	iteration	4	iteration	16	1	1370
4.5	5.5	5 16	iteration	5	iteration	16	1	1450
5.5	6.5	6 16	iteration	6	iteration	16	1	1490
6.5	7.5	7 16	iteration	7	iteration	16	1	1530
7.5	8.5	8 16	iteration	8	iteration	16	1	1570
8.5	9.5	9 16	iteration	9	iteration	16	1	1610
9.5	10.5	10 16	iteration	10	iteration	16	1	89
10.5	11.5	11 16	iteration	11	iteration	16	1	129
11.5	12.5	12 16	iteration	12	iteration	16	1	169
12.5	13.5	13 16	iteration	13	iteration	16	1	209
13.5	14.5	14 16	iteration	14	iteration	16	1	249
14.5	15.5	15 16	iteration	15	iteration	16	1	289
15.5	16.5	1	iteration	16	iteration	16	1	41
16.5	17.5	17 16	iteration	17	iteration	16	1	370
17.5	18.5	18 16	iteration	18	iteration	16	1	410
18.5	19.5	19 16	iteration	19	iteration	16	1	450
19.5	20.5	20 16	iteration	20	iteration	16	1	530
20.5	21.5	21 16	iteration	21	iteration	16	1	570
21.5	22.5	22 16	iteration	22	iteration	16	1	610
22.5	23.5	23 16	iteration	23	iteration	16	1	650
23.5	24.5	24 16	iteration	24	iteration	16	1	690
24.5	25.5	25 16	iteration	25	iteration	16	1	730
25.5	26.5	26 16	iteration	26	iteration	16	1	770
26.5	27.5	27 16	iteration	27	iteration	16	1	810
27.5	28.5	28 16	iteration	28	iteration	16	1	850
28.5	29.5	29 16	iteration	29	iteration	16	1	890
29.5	30.5	30 16	iteration	30	iteration	16	1	970
30.5	31.5	31 16	iteration	31	iteration	16	1	1010
31.5	32.5	32 16	iteration	32	iteration	16	1	1050
32.5	33.5	33 16	iteration	33	iteration	16	1	1090
33.5	34.5	34 16	iteration	34	iteration	16	1	1130
34.5	35.5	35 16	iteration	35	iteration	16	1	1170
35.5	36.5	36 16	iteration	36	iteration	16	1	1210
36.5	37.5	37 16	iteration	37	iteration	16	1	1250
37.5	38.5	38 16	iteration	38	iteration	16	1	1290
38.5	39.5	39 16	iteration	39	iteration	16	1	1330
39.5	40.5	40 16	iteration	40	iteration	16	1	1410
-0.5	0.5	0 17	iteration	0	iteration	17	1	9
0.5	1.5	1 17	iteration	1	iteration	17	1	50
1.5	2.5	2 17	iteration	2	iteration	17	1	491
2.5	3.5	3 17	iteration	3	iteration	17	1	931
3.5	4.5	4 17	iteration	4	iteration	17	1	1371
4.5	5.5	5 17	iteration	5	iteration	17	1	1451
5.5	6.5	6 17	iteration	6	iteration	17	1	1491
6.5	7.5	7 17	iteration	7	iteration	17	1	1531
7.5	8.5	8 17	iteration	8	iteration	17	1	1571
8.5	9.5	9 17	iteration	9	iteration	17	1	1611
9.5	10.5	10 17	iteration	10	iteration	17	1	90
10.5	11.5	11 17	iteration	11	iteration	17	1	130
11.5	12.5	12 17	iteration	12	iteration	17	1	170
12.5	13.5	13 17	iteration	13	iteration	17	1	210
13.5	14.5	14 17	iteration	14	iteration	17	1	250
14.5	15.5	15 17	iteration	15	iteration	17	1	290
15.5	16.5	16 17	iteration	16	iteration	17	1	330
16.5	17.5	1	iteration	17	iteration	17	1	41
17.5	18.5	18 17	iteration	18	iteration	17	1	411
18.5	19.5	19 17	iteration	19	iteration	17	1	451
19.5	20.5	20 17	iteration	20	iteration	17	1	531
20.5	21.5	21 17	iteration	21	iteration	17	1	571
21.5	22.5	22 17	iteration	22	iteration	17	1	611
22.5	23.5	23 17	iteration	23	iteration	17	1	651
23.5	24.5	24 17	iteration	24	iteration	17	1	691
24.5	25.5	25 17	iteration	25	iteration	17	1	731
25.5	26.5	26 17	iteration	26	iteration	17	1	771
26.5	27.5	27 17	iteration	27	iteration	17	1	811
27.5	28.5	28 17	iteration	28	iteration	17	1	851
28.5	29.5	29 17	iteration	29	iteration	17	1	891
29.5	30.5	30 17	iteration	30	iteration	17	1	971
30.5	31.5	31 17	iteration	31	iteration	17	1	1011
31.5	32.5	32 17	iteration	32	iteration	17	1	1051
32.5	33.5	33 17	iteration	33	iteration	17	1	1091
33.5	34.5	34 17	iteration	34	iteration	17	1	1131
34.5	35.5	35 17	iteration	35	iteration	17	1	1171
35.5	36.5	36 17	iteration	36	iteration	17	1	1211
36.5	37.5	37 17	iteration	37	iteration	17	1	1251
37.5	38.5	38 17	iteration	38	iteration	17	1	1291
38.5	39.5	39 17	iteration	39	iteration	17	1	1331
39.5	40.5	40 17	iteration	40	iteration	17	1	1411
-0.5	0.5	0 18	iteration	0	iteration	18	1	10
0.5	1.5	1 18	iteration	1	iteration	18	1	51
1.5	2.5	2 18	iteration	2	iteration	18	1	492
2.5	3.5	3 18	iteration	3	iteration	18	1	932
3.5	4.5	4 18	iteration	4	iteration	18	1	1372
4.5	5.5	5 18	iteration	5	iteration	18	1	1452
5.5	6.5	6 18	iteration	6	iteration	18	1	1492
6.5	7.5	7 18	iteration	7	iteration	18	1	1532
7.5	8.5	8 18	iteration	8	iteration	18	1	1572
8.5	9.5	9 18	iteration	9	iteration	18	1	1612
9.5	10.5	10 18	iteration	10	iteration	18	1	91
10.5	11.5	11 18	iteration	11	iteration	18	1	131
11.5	12.5	12 18	iteration	12	iteration	18	1	171
12.5	13.5	13 18	iteration	13	iteration	18	1	211
13.5	14.5	14 18	iteration	14	iteration	18	1	251
14.5	15.5	15 18	iteration	15	iteration	18	1	291
15.5	16.5	16 18	iteration	16	iteration	18	1	331
16.5	17.5	17 18	iteration	17	iteration	18	1	371
17.5	18.5	1	iteration	18	iteration	18	1	41
18.5	19.5	19 18	iteration	19	iteration	18	1	452
19.5	20.5	20 18	iteration	20	iteration	18	1	532
20.5	21.5	21 18	iteration	21	iteration	18	1	572
21.5	22.5	22 18	iteration	22	iteration	18	1	612
22.5	23.5	23 18	iteration	23	iteration	18	1	652
23.5	24.5	24 18	iteration	24	iteration	18	1	692
24.5	25.5	25 18	iteration	25	iteration	18	1	732
25.5	26.5	26 18	iteration	26	iteration	18	1	772
26.5	27.5	27 18	iteration	27	iteration	18	1	812
27.5	28.5	28 18	iteration	28	iteration	18	1	852
28.5	29.5	29 18	iteration	29	iteration	18	1	892
29.5	30.5	30 18	iteration	30	iteration	18	1	972
30.5	31.5	31 18	iteration	31	iteration	18	1	1012
31.5	32.5	32 18	iteration	32	iteration	18	1	1052
32.5	33.5	33 18	iteration	33	iteration	18	1	1092
33.5	34.5	34 18	iteration	34	iteration	18	1	1132
34.5	35.5	35 18	iteration	35	iteration	18	1	1172
35.5	36.5	36 18	iteration	36	iteration	18	1	1212
36.5	37.5	37 18	iteration	37	iteration	18	1	1252
37.5	38.5	38 18	iteration	38	iteration	18	1	1292
38.5	39.5	39 18	iteration	39	iteration	18	1	1332
39.5	40.5	40 18	iteration	40	iteration	18	1	1412
-0.5	0.5	0 19	iteration	0	iteration	19	1	11
0.5	1.5	1 19	iteration	1	iteration	19	1	52
1.5	2.5	2 19	iteration	2	iteration	19	1	493
2.5	3.5	3 19	iteration	3	iteration	19	1	933
3.5	4.5	4 19	iteration	4	iteration	19	1	1373
4.5	5.5	5 19	iteration	5	iteration	19	1	1453
5.5	6.5	6 19	iteration	6	iteration	19	1	1493
6.5	7.5	7 19	iteration	7	iteration	19	1	1533
7.5	8.5	8 19	iteration	8	iteration	19	1	1573
8.5	9.5	9 19	iteration	9	iteration	19	1	1613
9.5	10.5	10 19	iteration	10	iteration	19	1	92
10.5	11.5	11 19	iteration	11	iteration	19	1	132
11.5	12.5	12 19	iteration	12	iteration	19	1	172
12.5	13.5	13 19	iteration	13	iteration	19	1	212
13.5	14.5	14 19	iteration	14	iteration	19	1	252
14.5	15.5	15 19	iteration	15	iteration	19	1	292
15.5	16.5	16 19	iteration	16	iteration	19	1	332
16.5	17.5	17 19	iteration	17	iteration	19	1	372
17.5	18.5	18 19	iteration	18	iteration	19	1	412
18.5	19.5	1	iteration	19	iteration	19	1	41
19.5	20.5	20 19	iteration	20	iteration	19	1	533
20.5	21.5	21 19	iteration	21	iteration	19	1	573
21.5	22.5	22 19	iteration	22	iteration	19	1	613
22.5	23.5	23 19	iteration	23	iteration	19	1	653
23.5	24.5	24 19	iteration	24	iteration	19	1	693
24.5	25.5	25 19	iteration	25	iteration	19	1	733
25.5	26.5	26 19	iteration	26	iteration	19	1	773
26.5	27.5	27 19	iteration	27	iteration	19	1	813
27.5	28.5	28 19	iteration	28	iteration	19	1	853
28.5	29.5	29 19	iteration	29	iteration	19	1	893
29.5	30.5	30 19	iteration	30	iteration	19	1	973
30.5	31.5	31 19	iteration	31	iteration	19	1	1013
31.5	32.5	32 19	iteration	32	iteration	19	1	1053
32.5	33.5	33 19	iteration	33	iteration	19	1	1093
33.5	34.5	34 19	iteration	34	iteration	19	1	1133
34.5	35.5	35 19	iteration	35	iteration	19	1	1173
35.5	36.5	36 19	iteration	36	iteration	19	1	1213
36.5	37.5	37 19	iteration	37	iteration	19	1	1253
37.5	38.5	38 19	iteration	38	iteration	19	1	1293
38.5	39.5	39 19	iteration	39	iteration	19	1	1333
39.5	40.5	40 19	iteration	40	iteration	19	1	1413
-0.5	0.5	0 20	iteration	0	iteration	20	1	13
0.5	1.5	1 20	iteration	1	iteration	20	1	54
1.5	2.5	2 20	iteration	2	iteration	20	1	494
2.5	3.5	3 20	iteration	3	iteration	20	1	935
3.5	4.5	4 20	iteration	4	iteration	20	1	1375
4.5	5.5	5 20	iteration	5	iteration	20	1	1455
5.5	6.5	6 20	iteration	6	iteration	20	1	1495
6.5	7.5	7 20	iteration	7	iteration	20	1	1535
7.5	8.5	8 20	iteration	8	iteration	20	1	1575
8.5	9.5	9 20	iteration	9	iteration	20	1	1615
9.5	10.5	10 20	iteration	10	iteration	20	1	94
10.5	11.5	11 20	iteration	11	iteration	20	1	134
11.5	12.5	12 20	iteration	12	iteration	20	1	174
12.5	13.5	13 20	iteration	13	iteration	20	1	214
13.5	14.5	14 20	iteration	14	iteration	20	1	254
14.5	15.5	15 20	iteration	15	iteration	20	1	294
15.5	16.5	16 20	iteration	16	iteration	20	1	334
16.5	17.5	17 20	iteration	17	iteration	20	1	374
17.5	18.5	18 20	iteration	18	iteration	20	1	414
18.5	19.5	19 20	iteration	19	iteration	20	1	454
19.5	20.5	1	iteration	20	iteration	20	1	41
20.5	21.5	21 20	iteration	21	iteration	20	1	575
21.5	22.5	22 20	iteration	22	iteration	20	1	615
22.5	23.5	23 20	iteration	23	iteration	20	1	655
23.5	24.5	24 20	iteration	24	iteration	20	1	695
24.5	25.5	25 20	iteration	25	iteration	20	1	735
25.5	26.5	26 20	iteration	26	iteration	20	1	775
26.5	27.5	27 20	iteration	27	iteration	20	1	815
27.5	28.5	28 20	iteration	28	iteration	20	1	855
28.5	29.5	29 20	iteration	29	iteration	20	1	895
29.5	30.5	30 20	iteration	30	iteration	20	1	975
30.5	31.5	31 20	iteration	31	iteration	20	1	1015
31.5	32.5	32 20	iteration	32	iteration	20	1	1055
32.5	33.5	33 20	iteration	33	iteration	20	1	1095
33.5	34.5	34 20	iteration	34	iteration	20	1	1135
34.5	35.5	35 20	iteration	35	iteration	20	1	1175
35.5	36.5	36 20	iteration	36	iteration	20	1	1215
36.5	37.5	37 20	iteration	37	iteration	20	1	1255
37.5	38.5	38 20	iteration	38	iteration	20	1	1295
38.5	39.5	39 20	iteration	39	iteration	20	1	1335
39.5	40.5	40 20	iteration	40	iteration	20	1	1415
-0.5	0.5	0 21	iteration	0	iteration	21	1	14
0.5	1.5	1 21	iteration	1	iteration	21	1	55
1.5	2.5	2 21	iteration	2	iteration	21	1	495
2.5	3.5	3 21	iteration	3	iteration	21	1	936
3.5	4.5	4 21	iteration	4	iteration	21	1	1376
4.5	5.5	5 21	iteration	5	iteration	21	1	1456
5.5	6.5	6 21	iteration	6	iteration	21	1	1496
6.5	7.5	7 21	iteration	7	iteration	21	1	1536
7.5	8.5	8 21	iteration	8	iteration	21	1	1576
8.5	9.5	9 21	iteration	9	iteration	21	1	1616
9.5	10.5	10 21	iteration	10	iteration	21	1	95
10.5	11.5	11 21	iteration	11	iteration	21	1	135
11.5	12.5	12 21	iteration	12	iteration	21	1	175
12.5	13.5	13 21	iteration	13	iteration	21	1	215
13.5	14.5	14 21	iteration	14	iteration	21	1	255
14.5	15.5	15 21	iteration	15	iteration	21	1	295
15.5	16.5	16 21	iteration	16	iteration	21	1	335
16.5	17.5	17 21	iteration	17	iteration	21	1	375
17.5	18.5	18 21	iteration	18	iteration	21	1	415
18.5	19.5	19 21	iteration	19	iteration	21	1	455
19.5	20.5	20 21	iteration	20	iteration	21	1	535
20.5	21.5	1	iteration	21	iteration	21	1	41
21.5	22.5	22 21	iteration	22	iteration	21	1	616
22.5	23.5	23 21	iteration	23	iteration	21	1	656
23.5	24.5	24 21	iteration	24	iteration	21	1	696
24.5	25.5	25 21	iteration	25	iteration	21	1	736
25.5	26.5	26 21	iteration	26	iteration	21	1	776
26.5	27.5	27 21	iteration	27	iteration	21	1	816
27.5	28.5	28 21	iteration	28	iteration	21	1	856
28.5	29.5	29 21	iteration	29	iteration	21	1	896
29.5	30.5	30 21	iteration	30	iteration	21	1	976
30.5	31.5	31 21	iteration	31	iteration	21	1	1016
31.5	32.5	32 21	iteration	32	iteration	21	1	1056
32.5	33.5	33 21	iteration	33	iteration	21	1	1096
33.5	34.5	34 21	iteration	34	iteration	21	1	1136
34.5	35.5	35 21	iteration	35	iteration	21	1	1176
35.5	36.5	36 21	iteration	36	iteration	21	1	1216
36.5	37.5	37 21	iteration	37	iteration	21	1	1256
37.5	38.5	38 21	iteration	38	iteration	21	1	1296
38.5	39.5	39 21	iteration	39	iteration	21	1	1336
39.5	40.5	40 21	iteration	40	iteration	21	1	1416
-0.5	0.5	0 22	iteration	0	iteration	22	1	15
0.5	1.5	1 22	iteration	1	iteration	22	1	56
1.5	2.5	2 22	iteration	2	iteration	22	1	496
2.5	3.5	3 22	iteration	3	iteration	22	1	937
3.5	4.5	4 22	iteration	4	iteration	22	1	1377
4.5	5.5	5 22	iteration	5	iteration	22	1	1457
5.5	6.5	6 22	iteration	6	iteration	22	1	1497
6.5	7.5	7 22	iteration	7	iteration	22	1	1537
7.5	8.5	8 22	iteration	8	iteration	22	1	1577
8.5	9.5	9 22	iteration	9	iteration	22	1	1617
9.5	10.5	10 22	iteration	10	iteration	22	1	96
10.5	11.5	11 22	iteration	11	iteration	22	1	136
11.5	12.5	12 22	iteration	12	iteration	22	1	176
12.5	13.5	13 22	iteration	13	iteration	22	1	216
13.5	14.5	14 22	iteration	14	iteration	22	1	256
14.5	15.5	15 22	iteration	15	iteration	22	1	296
15.5	16.5	16 22	iteration	16	iteration	22	1	336
16.5	17.5	17 22	iteration	17	iteration	22	1	376
17.5	18.5	18 22	iteration	18	iteration	22	1	416
18.5	19.5	19 22	iteration	19	iteration	22	1	456
19.5	20.5	20 22	iteration	20	iteration	22	1	536
20.5	21.5	21 22	iteration	21	iteration	22	1	576
21.5	22.5	1	iteration	22	iteration	22	1	41
22.5	23.5	23 22	iteration	23	iteration	22	1	657
23.5	24.5	24 22	iteration	24	iteration	22	1	697
24.5	25.5	25 22	iteration	25	iteration	22	1	737
25.5	26.5	26 22	iteration	26	iteration	22	1	777
26.5	27.5	27 22	iteration	27	iteration	22	1	817
27.5	28.5	28 22	iteration	28	iteration	22	1	857
28.5	29.5	29 22	iteration	29	iteration	22	1	897
29.5	30.5	30 22	iteration	30	iteration	22	1	977
30.5	31.5	31 22	iteration	31	iteration	22	1	1017
31.5	32.5	32 22	iteration	32	iteration	22	1	1057
32.5	33.5	33 22	iteration	33	iteration	22	1	1097
33.5	34.5	34 22	iteration	34	iteration	22	1	1137
34.5	35.5	35 22	iteration	35	iteration	22	1	1177
35.5	36.5	36 22	iteration	36	iteration	22	1	1217
36.5	37.5	37 22	iteration	37	iteration	22	1	1257
37.5	38.5	38 22	iteration	38	iteration	22	1	1297
38.5	39.5	39 22	iteration	39	iteration	22	1	1337
39.5	40.5	40 22	iteration	40	iteration	22	1	1417
-0.5	0.5	0 23	iteration	0	iteration	23	1	16
0.5	1.5	1 23	iteration	1	iteration	23	1	57
1.5	2.5	2 23	iteration	2	iteration	23	1	497
2.5	3.5	3 23	iteration	3	iteration	23	1	938
3.5	4.5	4 23	iteration	4	iteration	23	1	1378
4.5	5.5	5 23	iteration	5	iteration	23	1	1458
5.5	6.5	6 23	iteration	6	iteration	23	1	1498
6.5	7.5	7 23	iteration	7	iteration	23	1	1538
7.5	8.5	8 23	iteration	8	iteration	23	1	1578
8.5	9.5	9 23	iteration	9	iteration	23	1	1618
9.5	10.5	10 23	iteration	10	iteration	23	1	97
10.5	11.5	11 23	iteration	11	iteration	23	1	137
11.5	12.5	12 23	iteration	12	iteration	23	1	177
12.5	13.5	13 23	iteration	13	iteration	23	1	217
13.5	14.5	14 23	iteration	14	iteration	23	1	257
14.5	15.5	15 23	iteration	15	iteration	23	1	297
15.5	16.5	16 23	iteration	16	iteration	23	1	337
16.5	17.5	17 23	iteration	17	iteration	23	1	377
17.5	18.5	18 23	iteration	18	iteration	23	1	417
18.5	19.5	19 23	iteration	19	iteration	23	1	457
19.5	20.5	20 23	iteration	20	iteration	23	1	537
20.5	21.5	21 23	iteration	21	iteration	23	1	577
21.5	22.5	22 23	iteration	22	iteration	23	1	617
22.5	23.5	1	iteration	23	iteration	23	1	41
23.5	24.5	24 23	iteration	24	iteration	23	1	698
24.5	25.5	25 23	iteration	25	iteration	23	1	738
